sigla_uf;id_municipio;zona;secao;ano;melhor_urbano
PR;4106902;174;130;2014;POINT(-49.2453555 -25.4886471)
PR;4106902;174;145;2014;POINT(-49.2441424 -25.5025933)
PR;4106902;174;155;2014;POINT(-49.2491992 -25.5169744)
PR;4106902;174;158;2014;POINT(-49.261717 -25.491654)
PR;4106902;174;164;2014;POINT(-49.2427686 -25.495382)
PR;4106902;174;166;2014;POINT(-49.2427686 -25.495382)
PR;4106902;174;174;2014;POINT(-49.25393 -25.48025)
PR;4106902;174;18;2014;POINT(-49.2247213 -25.5153987)
PR;4106902;174;181;2014;POINT(-49.25393 -25.48025)
PR;4106902;174;190;2014;
PR;4106902;174;203;2014;POINT(-49.2453555 -25.4886471)
PR;4106902;174;212;2014;POINT(-49.2214002 -25.5070192)
PR;4106902;174;222;2014;POINT(-49.23882 -25.53702)
PR;4106902;174;229;2014;POINT(-49.2424251 -25.4982057)
PR;4106902;174;230;2014;POINT(-49.2491992 -25.5169744)
PR;4106902;174;232;2014;POINT(-49.233785 -25.52399)
PR;4106902;174;233;2014;POINT(-49.2551163 -25.5316222)
PR;4106902;174;25;2014;POINT(-49.2214002 -25.5070192)
PR;4106902;174;250;2014;POINT(-49.25339 -25.50324)
PR;4106902;174;28;2014;POINT(-49.2352613 -25.4983168)
PR;4106902;174;289;2014;POINT(-49.2214002 -25.5070192)
PR;4106902;174;292;2014;
PR;4106902;174;30;2014;POINT(-49.2357525 -25.4995741)
PR;4106902;174;311;2014;POINT(-49.2524904 -25.5080968)
PR;4106902;174;312;2014;POINT(-49.24814 -25.47571)
PR;4106902;174;319;2014;POINT(-49.2551163 -25.5316222)
PR;4106902;174;320;2014;POINT(-49.2576373 -25.4896496)
PR;4106902;174;322;2014;POINT(-49.2462154 -25.514719)
PR;4106902;174;327;2014;POINT(-49.25339 -25.50324)
PR;4106902;174;331;2014;POINT(-49.238481 -25.536838)
PR;4106902;174;333;2014;POINT(-49.2490291 -25.5232951)
PR;4106902;174;347;2014;POINT(-49.2340225 -25.5148791)
PR;4106902;174;357;2014;POINT(-49.233785 -25.52399)
PR;4106902;174;367;2014;POINT(-49.2464187 -25.5299817)
PR;4106902;174;371;2014;
PR;4106902;174;41;2014;POINT(-49.2357525 -25.4995741)
PR;4106902;174;57;2014;POINT(-49.237771 -25.4634239)
PR;4106902;174;61;2014;POINT(-49.237771 -25.4634239)
PR;4106902;174;79;2014;POINT(-49.25489 -25.5319)
PR;4106902;174;82;2014;POINT(-49.25489 -25.5319)
PR;4106902;174;93;2014;POINT(-49.2464187 -25.5299817)
PR;4106902;175;100;2014;
PR;4106902;175;112;2014;POINT(-49.3234288 -25.5959735)
PR;4106902;175;116;2014;POINT(-49.2928794 -25.5510796)
PR;4106902;175;127;2014;POINT(-49.3483639 -25.501447)
PR;4106902;175;131;2014;POINT(-49.32368 -25.50394)
PR;4106902;175;149;2014;POINT(-49.28963 -25.50226)
PR;4106902;175;171;2014;POINT(-49.33679 -25.57298)
PR;4106902;175;184;2014;POINT(-49.3483639 -25.501447)
PR;4106902;175;19;2014;POINT(-49.32368 -25.50394)
PR;4106902;175;2;2014;POINT(-49.33553 -25.49496)
PR;4106902;175;208;2014;POINT(-49.33431 -25.52744)
PR;4106902;175;249;2014;POINT(-49.28963 -25.50226)
PR;4106902;175;253;2014;POINT(-49.339091 -25.560104)
PR;4106902;175;316;2014;POINT(-49.323365 -25.584929)
PR;4106902;175;340;2014;POINT(-49.323365 -25.584929)
PR;4106902;175;343;2014;POINT(-49.3322618 -25.5583048)
PR;4106902;175;357;2014;POINT(-49.2905083 -25.4960569)
PR;4106902;175;360;2014;POINT(-49.323365 -25.584929)
PR;4106902;175;362;2014;POINT(-49.339091 -25.560104)
PR;4106902;175;369;2014;
PR;4106902;175;37;2014;POINT(-49.31665 -25.49636)
PR;4106902;175;380;2014;POINT(-49.323365 -25.584929)
PR;4106902;175;385;2014;POINT(-49.3335656 -25.5661459)
PR;4106902;175;387;2014;POINT(-49.3396897 -25.5452272)
PR;4106902;175;390;2014;POINT(-49.335757 -25.590256)
PR;4106902;175;399;2014;POINT(-49.3367948 -25.5728677)
PR;4106902;175;407;2014;POINT(-49.3156701 -25.5594339)
PR;4106902;175;408;2014;POINT(-49.34962 -25.49396)
PR;4106902;175;409;2014;POINT(-49.3335656 -25.5661459)
PR;4106902;175;47;2014;POINT(-49.33679 -25.57298)
PR;4106902;175;5;2014;POINT(-49.33553 -25.49496)
PR;4106902;175;51;2014;POINT(-49.325341 -25.5079879)
PR;4106902;175;53;2014;POINT(-49.325341 -25.5079879)
PR;4106902;175;58;2014;POINT(-49.325341 -25.5079879)
PR;4106902;175;59;2014;POINT(-49.325341 -25.5079879)
PR;4106902;175;67;2014;POINT(-49.2809825 -25.4963996)
PR;4106902;175;73;2014;POINT(-49.28963 -25.50226)
PR;4106902;175;78;2014;POINT(-49.2969375 -25.5061683)
PR;4106902;175;80;2014;POINT(-49.2969375 -25.5061683)
PR;4106902;175;89;2014;POINT(-49.3014253 -25.5012632)
PR;4106902;176;105;2014;POINT(-49.2768784 -25.4816169)
PR;4106902;176;119;2014;POINT(-49.2928176 -25.4886586)
PR;4106902;176;136;2014;POINT(-49.2869249 -25.483503)
PR;4106902;176;162;2014;POINT(-49.287804 -25.487723)
PR;4106902;176;176;2014;POINT(-49.3221816 -25.4805233)
PR;4106902;176;185;2014;POINT(-49.2781343 -25.4863896)
PR;4106902;176;205;2014;
PR;4106902;176;207;2014;POINT(-49.27992 -25.4734)
PR;4106902;176;21;2014;POINT(-49.262959 -25.46243)
PR;4106902;176;22;2014;POINT(-49.262959 -25.46243)
PR;4106902;176;234;2014;POINT(-49.27992 -25.4734)
PR;4106902;176;241;2014;POINT(-49.3221816 -25.4805233)
PR;4106902;176;242;2014;POINT(-49.29276 -25.4943803)
PR;4106902;176;244;2014;POINT(-49.310103 -25.490444)
PR;4106902;176;249;2014;POINT(-49.3221816 -25.4805233)
PR;4106902;176;25;2014;POINT(-49.262959 -25.46243)
PR;4106902;176;270;2014;POINT(-49.29276 -25.4943803)
PR;4106902;176;276;2014;POINT(-49.2730758 -25.4837511)
PR;4106902;176;28;2014;POINT(-49.262959 -25.46243)
PR;4106902;176;283;2014;POINT(-49.310103 -25.490444)
PR;4106902;176;284;2014;POINT(-49.3033164 -25.4954757)
PR;4106902;176;286;2014;POINT(-49.302271 -25.485103)
PR;4106902;176;298;2014;POINT(-49.2637089 -25.4650153)
PR;4106902;176;3;2014;
PR;4106902;176;31;2014;POINT(-49.2798048 -25.461793)
PR;4106902;176;34;2014;POINT(-49.2798048 -25.461793)
PR;4106902;176;92;2014;POINT(-49.26665 -25.48007)
PR;4106902;176;95;2014;POINT(-49.26665 -25.48007)
PR;4106902;177;1;2014;POINT(-49.2836206 -25.4367648)
PR;4106902;177;118;2014;POINT(-49.2655397 -25.4496903)
PR;4106902;177;141;2014;POINT(-49.2906814 -25.4497758)
PR;4106902;177;147;2014;POINT(-49.27721 -25.4443)
PR;4106902;177;167;2014;POINT(-49.27931 -25.45246)
PR;4106902;177;172;2014;POINT(-49.2817537 -25.4527323)
PR;4106902;177;185;2014;POINT(-49.274054 -25.4499445)
PR;4106902;177;190;2014;
PR;4106902;177;193;2014;
PR;4106902;177;201;2014;POINT(-49.2860389 -25.4447491)
PR;4106902;177;204;2014;POINT(-49.2860389 -25.4447491)
PR;4106902;177;209;2014;POINT(-49.2853708 -25.4390732)
PR;4106902;177;212;2014;POINT(-49.31449 -25.45057)
PR;4106902;177;213;2014;POINT(-49.31449 -25.45057)
PR;4106902;177;220;2014;POINT(-49.2966205 -25.4470337)
PR;4106902;177;223;2014;POINT(-49.2966205 -25.4470337)
PR;4106902;177;224;2014;POINT(-49.2966205 -25.4470337)
PR;4106902;177;231;2014;POINT(-49.2906814 -25.4497758)
PR;4106902;177;239;2014;POINT(-49.3104921 -25.4523612)
PR;4106902;177;24;2014;POINT(-49.29583 -25.44574)
PR;4106902;177;265;2014;POINT(-49.2681076 -25.4547543)
PR;4106902;177;267;2014;POINT(-49.269632 -25.4391353)
PR;4106902;177;272;2014;POINT(-49.3468519 -25.4194396)
PR;4106902;177;277;2014;
PR;4106902;177;287;2014;POINT(-49.29583 -25.44574)
PR;4106902;177;311;2014;POINT(-49.3550246 -25.4218483)
PR;4106902;177;318;2014;POINT(-49.29226 -25.43924)
PR;4106902;177;319;2014;POINT(-49.3436443 -25.4280576)
PR;4106902;177;320;2014;POINT(-49.2786181 -25.4624111)
PR;4106902;177;330;2014;POINT(-49.2655397 -25.4496903)
PR;4106902;177;34;2014;POINT(-49.305231 -25.438827)
PR;4106902;177;369;2014;POINT(-49.29755 -25.44752)
PR;4106902;177;373;2014;POINT(-49.2830736 -25.4633836)
PR;4106902;177;381;2014;POINT(-49.3057665 -25.435366)
PR;4106902;177;389;2014;POINT(-49.29755 -25.44752)
PR;4106902;177;391;2014;
PR;4106902;177;392;2014;
PR;4106902;177;4;2014;POINT(-49.2836206 -25.4367648)
PR;4106902;177;8;2014;POINT(-49.3057665 -25.435366)
PR;4106902;177;84;2014;POINT(-49.355816 -25.421093)
PR;4106902;177;85;2014;POINT(-49.355816 -25.421093)
PR;4106902;178;1;2014;POINT(-49.273819 -25.4331939)
PR;4106902;178;108;2014;POINT(-49.33089 -25.40207)
PR;4106902;178;111;2014;POINT(-49.31855 -25.39747)
PR;4106902;178;116;2014;POINT(-49.31855 -25.39747)
PR;4106902;178;130;2014;POINT(-49.3341387 -25.3809703)
PR;4106902;178;131;2014;POINT(-49.3341387 -25.3809703)
PR;4106902;178;134;2014;POINT(-49.3475269 -25.3950552)
PR;4106902;178;135;2014;POINT(-49.3475269 -25.3950552)
PR;4106902;178;14;2014;POINT(-49.273021 -25.4293724)
PR;4106902;178;155;2014;POINT(-49.2671314 -25.4231326)
PR;4106902;178;163;2014;POINT(-49.2694 -25.42525)
PR;4106902;178;176;2014;POINT(-49.26028 -25.4288019)
PR;4106902;178;195;2014;POINT(-49.2666063 -25.432256)
PR;4106902;178;228;2014;POINT(-49.2752321 -25.4351531)
PR;4106902;178;234;2014;POINT(-49.273819 -25.4331939)
PR;4106902;178;236;2014;POINT(-49.273819 -25.4331939)
PR;4106902;178;238;2014;POINT(-49.273819 -25.4331939)
PR;4106902;178;292;2014;POINT(-49.2752321 -25.4351531)
PR;4106902;178;295;2014;POINT(-49.26028 -25.4288019)
PR;4106902;178;296;2014;POINT(-49.3341387 -25.3809703)
PR;4106902;178;3;2014;POINT(-49.273819 -25.4331939)
PR;4106902;178;307;2014;POINT(-49.2790404 -25.435741)
PR;4106902;178;308;2014;POINT(-49.2677116 -25.4291044)
PR;4106902;178;350;2014;POINT(-49.2671314 -25.4231326)
PR;4106902;178;5;2014;POINT(-49.273819 -25.4331939)
PR;4106902;178;69;2014;POINT(-49.2941563 -25.4284846)
PR;4106902;178;93;2014;POINT(-49.2963915 -25.4175777)
PR;4106902;2;129;2014;POINT(-49.19664 -25.39744)
PR;4106902;2;204;2014;POINT(-49.23888 -25.47663)
PR;4106902;2;261;2014;POINT(-49.2491016 -25.4106033)
PR;4106902;2;267;2014;POINT(-49.2491016 -25.4106033)
PR;4106902;2;275;2014;POINT(-49.2595286 -25.4243117)
PR;4106902;2;277;2014;POINT(-49.23046 -25.41948)
PR;4106902;2;291;2014;POINT(-49.2523913 -25.4140843)
PR;4106902;2;293;2014;POINT(-49.2491016 -25.4106033)
PR;4106902;2;300;2014;POINT(-49.241678 -25.373525)
PR;4106902;2;306;2014;POINT(-49.2242298 -25.3742506)
PR;4106902;2;309;2014;POINT(-49.2242298 -25.3742506)
PR;4106902;2;311;2014;POINT(-49.2242298 -25.3742506)
PR;4106902;2;319;2014;POINT(-49.2242298 -25.3742506)
PR;4106902;2;366;2014;POINT(-49.2595286 -25.4243117)
PR;4106902;2;381;2014;POINT(-49.19664 -25.39744)
PR;4106902;2;389;2014;POINT(-49.2037 -25.42486)
PR;4106902;2;402;2014;POINT(-49.261329 -25.41245)
PR;4106902;2;422;2014;POINT(-49.2200878 -25.3921445)
PR;4106902;2;424;2014;POINT(-49.21726 -25.39661)
PR;4106902;2;432;2014;POINT(-49.2060421 -25.4144442)
PR;4106902;2;435;2014;POINT(-49.2318129 -25.4127713)
PR;4106902;2;436;2014;POINT(-49.2242298 -25.3742506)
PR;4106902;2;437;2014;POINT(-49.24451 -25.40109)
PR;4106902;2;465;2014;POINT(-49.2200878 -25.3921445)
PR;4106902;2;474;2014;POINT(-49.21726 -25.39661)
PR;4106902;2;481;2014;POINT(-49.2308586 -25.3766974)
PR;4106902;2;485;2014;POINT(-49.2243177 -25.3904192)
PR;4106902;2;487;2014;POINT(-49.20368 -25.394645)
PR;4106902;2;501;2014;POINT(-49.2523913 -25.4140843)
PR;4106902;2;508;2014;POINT(-49.21045 -25.36702)
PR;4106902;2;509;2014;POINT(-49.207209 -25.403648)
PR;4106902;2;514;2014;POINT(-49.20368 -25.394645)
PR;4106902;2;519;2014;POINT(-49.2037 -25.42486)
PR;4106902;2;522;2014;POINT(-49.2491016 -25.4106033)
PR;4106902;2;525;2014;POINT(-49.247677 -25.4058436)
PR;4106902;2;531;2014;POINT(-49.2510016 -25.4147539)
PR;4106902;2;536;2014;POINT(-49.2222692 -25.3743)
PR;4106902;2;538;2014;POINT(-49.2308586 -25.3766974)
PR;4106902;2;542;2014;POINT(-49.2510016 -25.4147539)
PR;4106902;2;547;2014;POINT(-49.2308586 -25.3766974)
PR;4106902;2;551;2014;POINT(-49.2510016 -25.4147539)
PR;4106902;2;553;2014;POINT(-49.2037 -25.42486)
PR;4106902;2;560;2014;POINT(-49.2011 -25.38443)
PR;4106902;2;567;2014;POINT(-49.21045 -25.36702)
PR;4106902;2;57;2014;POINT(-49.2011 -25.38443)
PR;4106902;2;59;2014;POINT(-49.2011 -25.38443)
PR;4106902;2;60;2014;POINT(-49.2011 -25.38443)
PR;4106902;2;66;2014;POINT(-49.24451 -25.40109)
PR;4106902;2;71;2014;POINT(-49.24451 -25.40109)
PR;4106902;2;83;2014;POINT(-49.21726 -25.39661)
PR;4106902;2;91;2014;POINT(-49.2379722 -25.3967237)
PR;4106902;2;93;2014;POINT(-49.2379722 -25.3967237)
PR;4106902;2;97;2014;POINT(-49.2379722 -25.3967237)
PR;4106902;3;109;2014;POINT(-49.2048528 -25.4648614)
PR;4106902;3;115;2014;POINT(-49.2048528 -25.4648614)
PR;4106902;3;120;2014;POINT(-49.24934 -25.44072)
PR;4106902;3;129;2014;POINT(-49.24934 -25.44072)
PR;4106902;3;139;2014;POINT(-49.2190492 -25.434159)
PR;4106902;3;142;2014;POINT(-49.2190492 -25.434159)
PR;4106902;3;165;2014;
PR;4106902;3;169;2014;
PR;4106902;3;212;2014;POINT(-49.2460047 -25.4342342)
PR;4106902;3;218;2014;
PR;4106902;3;268;2014;POINT(-49.2287596 -25.4563821)
PR;4106902;3;272;2014;POINT(-49.2287596 -25.4563821)
PR;4106902;3;297;2014;
PR;4106902;3;315;2014;POINT(-49.239771 -25.4781578)
PR;4106902;3;318;2014;POINT(-49.239771 -25.4781578)
PR;4106902;3;326;2014;POINT(-49.2274934 -25.4720809)
PR;4106902;3;337;2014;POINT(-49.22975 -25.47573)
PR;4106902;3;339;2014;POINT(-49.2271 -25.48205)
PR;4106902;3;340;2014;POINT(-49.2271 -25.48205)
PR;4106902;3;347;2014;POINT(-49.2271 -25.48205)
PR;4106902;3;357;2014;POINT(-49.2147135 -25.4517873)
PR;4106902;3;372;2014;POINT(-49.218163 -25.450697)
PR;4106902;3;379;2014;POINT(-49.2230619 -25.4744174)
PR;4106902;3;398;2014;POINT(-49.2024886 -25.4699211)
PR;4106902;3;426;2014;POINT(-49.2024886 -25.4699211)
PR;4106902;3;434;2014;POINT(-49.2460047 -25.4342342)
PR;4106902;3;443;2014;POINT(-49.2024886 -25.4699211)
PR;4106902;3;455;2014;POINT(-49.21581 -25.448286)
PR;4106902;3;462;2014;POINT(-49.2460047 -25.4342342)
PR;4106902;3;466;2014;POINT(-49.20973 -25.45487)
PR;4106902;3;472;2014;POINT(-49.2024886 -25.4699211)
PR;4106902;3;480;2014;POINT(-49.2360544 -25.4568269)
PR;4106902;3;507;2014;POINT(-49.214703 -25.462207)
PR;4106902;3;51;2014;POINT(-49.203019 -25.479242)
PR;4106902;3;518;2014;POINT(-49.2039442 -25.4709507)
PR;4106902;3;521;2014;POINT(-49.2077934 -25.49268)
PR;4106902;3;522;2014;POINT(-49.2057807 -25.4555083)
PR;4106902;3;531;2014;POINT(-49.2024886 -25.4699211)
PR;4106902;3;540;2014;POINT(-49.2460047 -25.4342342)
PR;4106902;3;546;2014;POINT(-49.2023576 -25.4890365)
PR;4106902;3;547;2014;POINT(-49.2360544 -25.4568269)
PR;4106902;3;566;2014;POINT(-49.2077934 -25.49268)
PR;4106902;3;579;2014;POINT(-49.2360544 -25.4568269)
PR;4106902;3;580;2014;
PR;4106902;3;583;2014;POINT(-49.196085 -25.4748516)
PR;4106902;3;598;2014;
PR;4106902;3;599;2014;POINT(-49.20471 -25.4416355)
PR;4106902;3;608;2014;POINT(-49.2057807 -25.4555083)
PR;4106902;3;610;2014;POINT(-49.1920514 -25.4709788)
PR;4106902;3;612;2014;POINT(-49.2299948 -25.4496345)
PR;4106902;3;624;2014;POINT(-49.218163 -25.450697)
PR;4106902;3;627;2014;POINT(-49.1920514 -25.4709788)
PR;4106902;3;628;2014;POINT(-49.20471 -25.4416355)
PR;4106902;3;642;2014;POINT(-49.218163 -25.450697)
PR;4106902;3;648;2014;POINT(-49.2460047 -25.4342342)
PR;4106902;3;649;2014;POINT(-49.2023576 -25.4890365)
PR;4106902;3;66;2014;POINT(-49.22008 -25.45518)
PR;4106902;3;662;2014;
PR;4106902;3;668;2014;POINT(-49.2083183 -25.4952577)
PR;4106902;3;68;2014;POINT(-49.2039442 -25.4709507)
PR;4106902;3;72;2014;POINT(-49.2039442 -25.4709507)
PR;4106902;3;76;2014;POINT(-49.2147135 -25.4517873)
PR;4106902;3;84;2014;POINT(-49.218163 -25.450697)
PR;4106902;4;180;2014;POINT(-49.29865 -25.46208)
PR;4106902;4;201;2014;POINT(-49.30754008 -25.45986603)
PR;4106902;4;202;2014;POINT(-49.30754008 -25.45986603)
PR;4106902;4;204;2014;POINT(-49.30754008 -25.45986603)
PR;4106902;4;225;2014;POINT(-49.2945606 -25.475402)
PR;4106902;4;231;2014;POINT(-49.2945606 -25.475402)
PR;4106902;4;237;2014;POINT(-49.29367228 -25.46728319)
PR;4106902;4;240;2014;POINT(-49.29367228 -25.46728319)
PR;4106902;4;258;2014;POINT(-49.2945606 -25.475402)
PR;4106902;4;261;2014;POINT(-49.2945606 -25.475402)
PR;4106902;4;262;2014;POINT(-49.2945606 -25.475402)
PR;4106902;4;265;2014;POINT(-49.3111756 -25.4744881)
PR;4106902;4;308;2014;POINT(-49.33656904 -25.47952899)
PR;4106902;4;310;2014;POINT(-49.33656904 -25.47952899)
PR;4106902;4;314;2014;POINT(-49.33656904 -25.47952899)
PR;4106902;4;337;2014;POINT(-49.348595 -25.446704)
PR;4106902;4;374;2014;POINT(-49.3025632 -25.4766986)
PR;4106902;4;401;2014;POINT(-49.35072 -25.436194)
PR;4106902;4;409;2014;POINT(-49.35478 -25.43403)
PR;4106902;4;417;2014;POINT(-49.348595 -25.446704)
PR;4106902;4;421;2014;POINT(-49.34995833 -25.48565667)
PR;4106902;4;424;2014;POINT(-49.3165581 -25.4729325)
PR;4106902;4;437;2014;POINT(-49.3393963 -25.4742601)
PR;4106902;4;453;2014;POINT(-49.2992748 -25.4790794)
PR;4106902;4;454;2014;POINT(-49.34727388 -25.47271511)
PR;4106902;4;461;2014;POINT(-49.29367228 -25.46728319)
PR;4106902;4;465;2014;POINT(-49.344883 -25.459897)
PR;4106902;4;479;2014;POINT(-49.3165581 -25.4729325)
PR;4106902;4;484;2014;POINT(-49.294511 -25.4659575)
PR;4106902;4;487;2014;POINT(-49.29888 -25.45973)
PR;4106902;4;494;2014;POINT(-49.3165581 -25.4729325)
PR;4106902;4;510;2014;POINT(-49.34727388 -25.47271511)
PR;4106902;4;514;2014;POINT(-49.29888 -25.45973)
PR;4106902;4;515;2014;POINT(-49.3165581 -25.4729325)
PR;4106902;4;517;2014;POINT(-49.35478 -25.43403)
PR;4106902;4;523;2014;POINT(-49.34910458 -25.45726652)
PR;4106902;4;528;2014;POINT(-49.3120983 -25.4631808)
PR;4106902;4;535;2014;POINT(-49.34727388 -25.47271511)
PR;4106902;4;540;2014;POINT(-49.3573419 -25.4465464)
PR;4106902;4;559;2014;POINT(-49.29888 -25.45973)
PR;4106902;4;566;2014;POINT(-49.3120983 -25.4631808)
PR;4106902;4;578;2014;POINT(-49.344883 -25.459897)
PR;4106902;4;579;2014;POINT(-49.3272025 -25.4667143)
PR;4106902;4;583;2014;POINT(-49.3452188 -25.4445679)
PR;4106902;4;609;2014;POINT(-49.3025632 -25.4766986)
PR;4106902;4;624;2014;POINT(-49.34910458 -25.45726652)
PR;4107009;119;6;2014;POINT(-50.4568786 -24.0376053)
PR;4107108;96;16;2014;POINT(-52.8587133 -22.6572611)
PR;4107108;96;17;2014;POINT(-52.8587133 -22.6572611)
PR;4107108;96;2;2014;POINT(-52.8587133 -22.6572611)
PR;4107108;96;75;2014;POINT(-52.8587133 -22.6572611)
PR;4107108;96;8;2014;POINT(-52.8587133 -22.6572611)
PR;4107124;112;54;2014;
PR;4107157;129;100;2014;POINT(-54.1016101 -24.9423336)
PR;4107157;129;102;2014;POINT(-54.1016101 -24.9423336)
PR;4107157;129;105;2014;POINT(-54.1016101 -24.9423336)
PR;4107157;129;106;2014;POINT(-54.1016101 -24.9423336)
PR;4107207;115;102;2014;POINT(-53.06589275 -25.75174993)
PR;4107207;115;109;2014;POINT(-53.05547 -25.74874667)
PR;4107207;115;12;2014;POINT(-53.05547 -25.74874667)
PR;4107207;115;18;2014;POINT(-53.06094 -25.75951667)
PR;4107207;115;190;2014;POINT(-53.06589275 -25.75174993)
PR;4107207;115;5;2014;POINT(-53.05716171 -25.73936301)
PR;4107207;115;65;2014;POINT(-53.19431256 -25.72298289)
PR;4107207;115;83;2014;
PR;4107207;115;9;2014;POINT(-53.05547 -25.74874667)
PR;4107256;142;57;2014;POINT(-53.2974838 -23.3814084)
PR;4107256;142;67;2014;
PR;4107306;193;102;2014;POINT(-52.21491 -23.55587)
PR;4107306;193;81;2014;POINT(-52.21491 -23.55587)
PR;4107306;193;82;2014;POINT(-52.21491 -23.55587)
PR;4107306;193;85;2014;POINT(-52.21491 -23.55587)
PR;4107405;69;304;2014;POINT(-53.1635174 -25.9440259)
PR;4107405;69;305;2014;POINT(-53.1635174 -25.9440259)
PR;4107504;116;21;2014;
PR;4107504;116;22;2014;
PR;4107504;116;24;2014;
PR;4107504;116;25;2014;
PR;4107504;116;9;2014;
PR;4107538;121;102;2014;
PR;4107546;163;57;2014;POINT(-52.83627 -25.42508)
PR;4107603;110;39;2014;POINT(-51.32869 -23.99826)
PR;4107603;110;51;2014;POINT(-51.3212447 -24.0005793)
PR;4107603;110;64;2014;
PR;4107603;110;93;2014;POINT(-51.3212447 -24.0005793)
PR;4107652;144;107;2014;POINT(-49.303805 -25.66637441)
PR;4107652;144;111;2014;POINT(-49.3018807 -25.6595773)
PR;4107652;144;143;2014;POINT(-49.3016876 -25.647807)
PR;4107652;144;144;2014;POINT(-49.32850835 -25.6411538)
PR;4107652;144;159;2014;POINT(-49.3085343 -25.6522264)
PR;4107652;144;164;2014;POINT(-49.31809533 -25.64582083)
PR;4107652;144;170;2014;POINT(-49.3018807 -25.6595773)
PR;4107652;144;175;2014;POINT(-49.3085343 -25.6522264)
PR;4107652;144;181;2014;POINT(-49.31809533 -25.64582083)
PR;4107652;144;182;2014;POINT(-49.3267906 -25.6594069)
PR;4107652;144;186;2014;POINT(-49.3018807 -25.6595773)
PR;4107652;144;212;2014;POINT(-49.32667231 -25.64318189)
PR;4107652;144;229;2014;POINT(-49.30632173 -25.6445911)
PR;4107652;144;234;2014;POINT(-49.30544857 -25.65944291)
PR;4107652;144;25;2014;POINT(-49.3085343 -25.6522264)
PR;4107652;144;251;2014;POINT(-49.29123572 -25.66602228)
PR;4107652;144;26;2014;POINT(-49.3085343 -25.6522264)
PR;4107652;144;279;2014;POINT(-49.30544857 -25.65944291)
PR;4107652;144;283;2014;POINT(-49.303805 -25.66637441)
PR;4107652;144;296;2014;POINT(-49.3033641 -25.6747352)
PR;4107652;144;319;2014;POINT(-49.30544857 -25.65944291)
PR;4107702;116;31;2014;POINT(-51.97628 -23.9143)
PR;4107702;116;33;2014;POINT(-51.97628 -23.9143)
PR;4107702;116;40;2014;
PR;4107702;116;60;2014;
PR;4107736;53;36;2014;
PR;4107751;119;39;2014;POINT(-50.4005904 -23.8504884)
PR;4107751;119;47;2014;POINT(-50.4003939 -23.8505096)
PR;4107751;119;50;2014;POINT(-50.4128241 -23.8511408)
PR;4107751;119;55;2014;POINT(-50.4128241 -23.8511408)
PR;4107801;71;13;2014;POINT(-52.3021773 -23.3217258)
PR;4107801;71;16;2014;POINT(-52.3021773 -23.3217258)
PR;4107801;71;17;2014;POINT(-52.2996176 -23.3218666)
PR;4107900;192;100;2014;POINT(-52.082845 -23.6167003)
PR;4108007;65;21;2014;POINT(-51.39043 -22.87272)
PR;4108007;65;78;2014;POINT(-51.39283 -22.86711)
PR;4108007;65;9;2014;POINT(-51.3922117 -22.8605684)
PR;4108106;150;111;2014;POINT(-51.9509777 -23.08373048)
PR;4108106;150;112;2014;POINT(-51.9509777 -23.08373048)
PR;4108205;120;126;2014;POINT(-53.3153869 -24.2960643)
PR;4108205;120;13;2014;POINT(-53.3199618 -24.2990975)
PR;4108205;120;2;2014;POINT(-53.3153869 -24.2960643)
PR;4108304;147;110;2014;
PR;4108304;147;113;2014;
PR;4108304;147;17;2014;POINT(-54.5900058 -25.5230217)
PR;4108304;147;173;2014;
PR;4108304;147;200;2014;POINT(-54.5879824 -25.5254778)
PR;4108304;147;222;2014;
PR;4108304;147;225;2014;POINT(-54.55152 -25.49503)
PR;4108304;147;228;2014;POINT(-54.5773514 -25.4833903)
PR;4108304;147;254;2014;POINT(-54.5754628 -25.51494)
PR;4108304;147;268;2014;POINT(-54.55511 -25.46365)
PR;4108304;147;269;2014;POINT(-54.56101 -25.48222)
PR;4108304;147;4;2014;POINT(-54.5900058 -25.5230217)
PR;4108304;147;48;2014;POINT(-54.57502 -25.49901)
PR;4108304;147;63;2014;POINT(-54.57502 -25.49901)
PR;4108304;147;64;2014;POINT(-54.57502 -25.49901)
PR;4108304;147;67;2014;POINT(-54.57502 -25.49901)
PR;4108304;147;90;2014;POINT(-54.58622 -25.46918)
PR;4108304;147;94;2014;POINT(-54.58622 -25.46918)
PR;4108304;204;10;2014;POINT(-54.55715 -25.53321)
PR;4108304;204;103;2014;POINT(-54.5579988 -25.5403555)
PR;4108304;204;11;2014;POINT(-54.55715 -25.53321)
PR;4108304;204;117;2014;POINT(-54.53884 -25.5202)
PR;4108304;204;120;2014;POINT(-54.53884 -25.5202)
PR;4108304;204;125;2014;POINT(-54.53884 -25.5202)
PR;4108304;204;132;2014;POINT(-54.55089 -25.532768)
PR;4108304;204;134;2014;POINT(-54.534475 -25.533543)
PR;4108304;204;139;2014;POINT(-54.5371288 -25.5854003)
PR;4108304;204;145;2014;POINT(-54.56224 -25.53321)
PR;4108304;204;30;2014;POINT(-54.5336626 -25.5251831)
PR;4108304;204;34;2014;
PR;4108304;204;38;2014;
PR;4108304;204;39;2014;
PR;4108304;204;45;2014;
PR;4108304;204;59;2014;POINT(-54.53525 -25.53354)
PR;4108304;204;63;2014;POINT(-54.55688 -25.52391)
